,city,year,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,kmeans2ciudades
108,sj,1992,22.0,0.1215,0.10427499999999999,0.2191571,0.2130143,186.25,298.615714286,298.75,296.334285714,301.4,297.0,130.3,87.3014285714,186.25,17.8328571429,2.35714285714,300.57857142859996,279.10714285714,304.84999999999997,297.04999999999995,80.2,1
109,sj,1992,23.0,0.12165,0.13995,0.1100857,0.1022286,42.24,299.104285714,299.228571429,296.522857143,301.0,297.8,50.0,85.8271428571,42.24,17.9957142857,2.11428571429,300.65,280.06428571428995,304.84999999999997,295.95,103.9,0
110,sj,1992,24.0,0.08395,0.0856,0.1023714,0.1117714,43.21,298.901428571,298.964285714,296.154285714,300.5,297.6,43.8,84.87,43.21,17.57,1.98571428571,301.34999999999997,280.02142857142996,305.95,297.54999999999995,102.4,0
111,sj,1992,25.0,0.10445,0.15315,0.1811571,0.1920857,52.07,298.931428571,298.957142857,296.042857143,301.0,297.0,37.1,84.2485714286,52.07,17.4414285714,2.0,301.4357142857,279.89285714285995,305.95,297.54999999999995,29.8,0
112,sj,1992,26.0,0.1302,0.1302,0.13938,0.11475,52.96,299.568571429,299.55,296.384285714,301.8,298.0,33.7,82.7771428571,52.96,17.8071428571,1.72857142857,301.6357142857,280.17857142856997,305.95,297.04999999999995,5.4,1
113,sj,1992,27.0,0.1194,0.1439,0.1693286,0.1684714,10.74,300.177142857,300.378571429,296.275714286,301.8,298.3,10.0,79.3342857143,10.74,17.6671428571,2.27142857143,302.37857142859997,279.79285714286,306.45,298.75,3.1,3
114,sj,1992,28.0,0.1157,0.192,0.1468571,0.1530714,1.86,300.285714286,300.564285714,296.198571429,302.2,298.7,5.4,78.4971428571,1.86,17.5685714286,2.78571428571,301.87857142859997,279.76428571429,305.95,297.54999999999995,1.8,3
115,sj,1992,29.0,0.112,0.1255,0.14214,0.1825333,94.14,299.79,299.828571429,296.052857143,301.8,298.0,46.1,80.15,94.14,17.43,2.0,300.7785714286,279.19285714285996,304.84999999999997,297.04999999999995,45.2,1
116,sj,1992,30.0,-0.1396,0.05918,0.1371286,0.1288714,33.51,299.227142857,299.371428571,295.875714286,301.1,298.0,69.04,81.9842857143,33.51,17.2485714286,2.02857142857,300.7071428571,280.00714285713997,304.84999999999997,296.45,41.0,1
117,sj,1992,31.0,0.0539,0.1261333,0.1337714,0.1499143,31.12,299.025714286,299.107142857,295.745714286,300.8,297.7,58.8,82.3457142857,31.12,17.1142857143,1.81428571429,301.1214285714,280.07857142857,305.34999999999997,295.95,14.2,1
118,sj,1992,32.0,0.152675,0.173275,0.1500429,0.1450571,59.22,299.755714286,299.914285714,296.158571429,301.5,297.6,27.1,80.7842857143,59.22,17.5471428571,2.42857142857,301.2214285714,279.25,304.84999999999997,296.45,16.6,1
119,sj,1992,33.0,0.16395,0.12665,0.2150571,0.2192714,65.55,299.215714286,299.221428571,296.007142857,301.3,297.8,81.8,82.75,65.55,17.4157142857,1.95714285714,300.82142857139996,280.70714285713996,304.84999999999997,295.95,41.9,1
120,sj,1992,34.0,0.1146,0.1368,0.1855857,0.1925714,68.22,299.491428571,299.735714286,296.214285714,301.9,298.3,61.6,82.3171428571,68.22,17.6014285714,2.24285714286,301.36428571429997,280.07857142857,307.04999999999995,297.54999999999995,42.7,1
121,sj,1992,35.0,0.0875,0.0817,0.1799429,0.2217571,27.7,300.067142857,300.157142857,296.057142857,302.2,298.1,28.9,78.8642857143,27.7,17.4585714286,2.42857142857,301.4214285714,279.97857142857,305.34999999999997,297.04999999999995,3.1,3
122,sj,1992,36.0,0.1057375,0.2175,0.1240143,0.1256571,61.55,300.108571429,300.157142857,296.175714286,302.0,298.4,34.36,79.2042857143,61.55,17.5642857143,2.2,301.87857142859997,280.63571428571,307.54999999999995,297.54999999999995,6.5,3
123,sj,1992,37.0,0.123975,0.1768,0.2357429,0.2148286,21.34,299.727142857,299.757142857,295.937142857,302.2,298.2,87.2,79.93,21.34,17.3528571429,2.02857142857,301.1785714286,279.69285714285996,305.34999999999997,297.04999999999995,23.6,1
124,sj,1992,38.0,0.0519,0.07226667,0.1775714,0.1588143,41.32,299.978571429,300.071428571,296.111428571,302.2,298.4,32.6,79.5257142857,41.32,17.5414285714,2.34285714286,301.29285714289995,280.23571428571,305.95,297.04999999999995,28.9,2
125,sj,1992,39.0,0.1435,0.1435,0.1984,0.2122714,95.55,299.292857143,299.378571429,296.281428571,301.4,297.9,116.79,83.7,95.55,17.7514285714,2.04285714286,300.7071428571,280.39285714285995,305.95,296.45,60.9,1
126,sj,1992,40.0,0.1972,0.12715,0.1581333,0.09435,97.7,299.624285714,299.707142857,296.13,302.3,297.6,34.2,81.2971428571,97.7,17.6042857143,2.3,301.1214285714,280.37857142856996,306.45,296.45,22.6,2
127,sj,1992,41.0,0.137225,0.10745,0.1771857,0.1911,23.1,300.267142857,300.328571429,296.424285714,302.8,298.3,19.4,79.7371428571,23.1,17.8971428571,3.25714285714,302.03571428569995,280.95,308.15,297.04999999999995,0.0,3
128,sj,1992,42.0,0.3371,0.1979,0.1945857,0.1832286,18.95,300.118571429,300.228571429,295.892857143,302.6,297.7,11.3,77.8342857143,18.95,17.3085714286,2.97142857143,302.30714285709996,280.26428571429,306.45,298.15,8.0,3
129,sj,1992,43.0,-0.0156,0.0312,0.1042167,0.1129833,12.18,299.848571429,299.914285714,295.645714286,301.6,298.4,21.5,77.8757142857,12.18,17.0442857143,2.51428571429,301.80714285709996,280.60714285714,305.95,297.04999999999995,11.9,3
130,sj,1992,44.0,0.1242,0.1254,0.1156,0.1124286,80.58,299.802857143,299.842857143,295.805714286,302.3,297.0,25.0,78.91,80.58,17.2471428571,3.02857142857,301.82142857139996,280.43571428571,306.45,297.04999999999995,18.6,2
131,sj,1992,45.0,0.0866,0.1209667,0.2244429,0.2498571,64.0,299.807142857,299.85,296.27,301.5,298.5,27.7,81.0528571429,64.0,17.73,2.07142857143,301.53571428569995,280.84999999999997,306.45,295.34999999999997,14.2,2
132,sj,1992,46.0,0.118,0.1422,0.08945,0.0668,40.06,299.041428571,299.207142857,295.074285714,300.9,297.4,31.72,79.0128571429,40.06,16.4814285714,2.41428571429,300.6928571429,279.99285714286,304.84999999999997,295.95,161.0,1
133,sj,1992,47.0,0.0764,0.05613333,0.1343714,0.06401429,43.44,298.342857143,298.285714286,294.652857143,300.6,296.6,49.97,80.2557142857,43.44,16.0671428571,1.82857142857,299.83571428569996,280.15,304.25,295.34999999999997,26.1,2
134,sj,1992,48.0,0.0971,0.1026333,0.1617143,0.1198286,47.42,298.664285714,298.742857143,296.041428571,301.1,296.9,128.1,85.5871428571,47.42,17.5285714286,2.0,300.54999999999995,279.92142857143,305.95,296.45,46.3,2
135,sj,1992,49.0,0.1083,0.074125,0.1750667,0.15275,53.73,298.46,298.55,295.252857143,300.6,297.0,54.8,82.6485714286,53.73,16.6785714286,1.92857142857,299.7785714286,280.39285714285995,304.25,295.34999999999997,62.6,2
136,sj,1992,50.0,0.0547,0.1099,0.1981571,0.2159667,86.28,298.734285714,298.914285714,294.65,300.5,297.5,19.23,78.3114285714,86.28,16.0242857143,2.11428571429,300.06428571429996,280.33571428570997,304.25,295.34999999999997,9.4,2
137,sj,1992,51.0,0.022309999999999997,0.066425,0.1923429,0.1941286,0.0,298.285714286,298.507142857,293.828571429,300.7,296.4,24.94,76.6614285714,0.0,15.2514285714,2.64285714286,299.83571428569996,281.53571428570996,305.34999999999997,294.84999999999997,47.5,2
138,sj,1992,52.0,-0.01008,0.06821667,0.0869,0.0733125,0.0,297.172857143,297.35,292.8,299.1,296.1,23.8,76.7571428571,0.0,14.3242857143,1.92857142857,299.06428571429996,279.63571428571,302.54999999999995,294.84999999999997,5.5,2
139,sj,1993,53.0,0.009134999999999999,0.05594167,0.08277857,0.059884820000000005,23.395,297.32,297.45000000000005,293.475,299.25,296.1,32.85,79.31785714285,23.395,14.92214285715,1.914285714285,299.04285714285,279.64285714285495,303.15,294.84999999999997,16.75,2
140,sj,1993,1.0,0.02835,0.04366667,0.07865714,0.04645714,46.79,297.467142857,297.55,294.15,299.4,296.1,41.9,81.8785714286,46.79,15.52,1.9,299.02142857139995,279.65,303.75,294.84999999999997,28.0,0
141,sj,1993,2.0,0.03006667,0.03785,0.1318857,0.1092,0.0,297.331428571,297.342857143,293.068571429,299.2,296.2,27.5,77.1442857143,0.0,14.4671428571,1.71428571429,297.65,280.19285714285996,301.45,293.75,23.5,4
142,sj,1993,3.0,0.048100000000000004,0.11345,0.2260571,0.2200286,0.0,297.401428571,297.628571429,293.075714286,299.5,296.2,11.2,76.9842857143,0.0,14.49,2.2,298.0071428571,280.27857142857,303.15,293.15,6.6,4
143,sj,1993,4.0,0.06613333,0.05705,0.1303667,0.1473833,0.0,296.967142857,297.128571429,292.841428571,299.2,295.5,21.8,77.8628571429,0.0,14.3071428571,2.08571428571,297.54999999999995,279.25,302.04999999999995,293.15,15.2,4
144,sj,1993,5.0,0.047425,0.02253333,0.09238571,0.09468571,75.97,297.624285714,297.685714286,294.032857143,300.4,295.6,26.3,80.61,75.97,15.4528571429,2.08571428571,299.82142857139996,280.79285714286,304.84999999999997,292.54999999999995,9.4,0
145,sj,1993,6.0,0.2738,0.0558,0.2020857,0.2047857,0.0,296.594285714,296.8,292.871428571,299.7,294.7,14.3,79.8257142857,0.0,14.3857142857,2.34285714286,298.57857142859996,279.89285714285995,303.15,293.75,2.1,4
146,sj,1993,7.0,0.1108667,0.173375,0.2375143,0.2274143,14.71,297.76,297.971428571,293.342857143,299.6,296.4,7.2,76.5328571429,14.71,14.7528571429,2.48571428571,299.4214285714,281.25,304.84999999999997,293.75,2.8,4
147,sj,1993,8.0,0.1426667,0.1339,0.2699286,0.2615857,0.0,296.768571429,296.871428571,292.301428571,300.1,294.6,21.5,76.2171428571,0.0,13.8271428571,2.77142857143,298.84999999999997,280.45,305.34999999999997,293.75,5.5,4
148,sj,1993,9.0,0.1744667,0.1338,0.1584833,0.1399167,0.0,297.014285714,297.242857143,291.911428571,299.7,295.2,1.8,73.2257142857,0.0,13.4942857143,2.8,298.7214285714,281.30714285714,303.15,294.25,2.3,4
149,sj,1993,10.0,0.09403333,0.214,0.2035714,0.2538286,0.0,296.425714286,296.642857143,290.775714286,298.9,294.1,2.7,70.6457142857,0.0,12.5828571429,2.48571428571,298.04999999999995,280.76428571429,302.54999999999995,292.54999999999995,2.5,4
150,sj,1993,11.0,-0.0411,0.1278225242290522,0.20313015218956043,0.1717714,9.68,297.855714286,298.014285714,293.692857143,300.4,295.5,10.5,77.7842857143,9.68,15.0642857143,2.68571428571,300.07857142859996,281.62142857143,306.45,294.25,0.5,4
151,sj,1993,12.0,0.03225,0.10315,0.1850143,0.2041857,27.0,297.585714286,297.671428571,293.222857143,299.8,296.3,13.0,76.8485714286,27.0,14.6485714286,2.25714285714,299.29285714289995,280.67857142856997,304.25,293.75,12.8,4
152,sj,1993,13.0,0.1194,0.08853333,0.1404714,0.1174286,0.0,297.34,297.442857143,293.812857143,299.4,295.7,20.27,80.7957142857,0.0,15.2,2.14285714286,300.03571428569995,280.77857142857,305.95,295.34999999999997,4.1,4
153,sj,1993,14.0,0.0518,0.0423,0.1903667,0.2082143,7.49,297.745714286,297.892857143,293.752857143,300.1,296.2,14.2,78.5642857143,7.49,15.1628571429,2.35714285714,300.34999999999997,280.86428571428996,305.95,294.25,4.6,4
154,sj,1993,15.0,-0.0158,0.01885,0.068,0.0834,19.74,298.012857143,298.0,294.065714286,300.1,295.9,23.2,78.9614285714,19.74,15.5,3.05714285714,300.2214285714,280.93571428571,306.45,295.34999999999997,11.7,4
155,sj,1993,16.0,0.0828,0.0788,0.1334571,0.1317,114.85,297.528571429,297.742857143,294.072857143,300.1,294.5,63.49,81.2714285714,114.85,15.4885714286,2.77142857143,299.02142857139995,280.59285714286,304.25,294.84999999999997,8.4,0
156,sj,1993,17.0,0.08122499999999999,0.09256667,0.1315167,0.1252286,33.35,298.591428571,298.692857143,295.194285714,300.4,297.0,34.3,81.6557142857,33.35,16.5971428571,2.47142857143,300.6357142857,281.53571428570996,305.95,295.34999999999997,28.3,0
157,sj,1993,18.0,0.07965,0.06415,0.1547429,0.1291571,37.35,298.152857143,298.185714286,295.26,300.1,296.9,40.7,84.0814285714,37.35,16.6585714286,1.85714285714,300.09285714289996,279.42142857143,305.34999999999997,295.34999999999997,114.3,0
158,sj,1993,19.0,0.07305,0.052,0.1074857,0.1070286,34.9,297.671428571,297.692857143,294.847142857,300.4,296.1,142.4,84.5214285714,34.9,16.2671428571,2.5,299.6214285714,279.15,304.25,295.95,18.3,0
159,sj,1993,20.0,0.1769,0.0901,0.1792,0.1866833,14.84,298.604285714,298.721428571,295.324285714,301.2,296.4,55.67,82.4357142857,14.84,16.8571428571,2.21428571429,301.37857142859997,280.37857142856996,307.04999999999995,296.45,4.6,0
160,sj,1993,21.0,0.01645,0.10485,0.05147143,0.0644,78.17,299.364285714,299.378571429,296.675714286,301.8,297.6,100.2,85.3985714286,78.17,18.1857142857,2.27142857143,302.09285714289996,280.37857142856996,307.04999999999995,296.45,32.1,1
161,sj,1993,22.0,0.00305,0.0506,0.1981857,0.1761,62.2,298.844285714,298.914285714,296.451428571,301.4,297.3,93.2,86.9,62.2,17.9514285714,1.91428571429,300.79285714289995,279.03571428570996,304.25,295.95,58.3,1
162,sj,1993,23.0,0.1206,0.06455,0.1537714,0.1484857,8.48,300.658571429,300.735714286,296.978571429,302.8,298.5,20.2,80.6157142857,8.48,18.4914285714,2.64285714286,303.04999999999995,280.53571428570996,307.54999999999995,298.15,1.3,3
163,sj,1993,24.0,0.079,0.0785,0.2209429,0.2193714,30.65,299.184285714,299.264285714,295.742857143,301.0,297.7,55.5,81.4928571429,30.65,17.13,2.1,300.87857142859997,279.93571428571,305.34999999999997,296.45,57.9,0
164,sj,1993,25.0,0.0374,0.1399667,0.1681714,0.1343571,93.75,299.521428571,299.492857143,296.294285714,301.8,297.5,74.0,82.6085714286,93.75,17.7128571429,1.95714285714,300.4928571429,280.12142857143,306.45,295.34999999999997,60.4,1
165,sj,1993,26.0,0.1237667,0.1522,0.2154143,0.2187714,8.49,299.704285714,299.842857143,296.51,301.6,298.2,27.5,82.8328571429,8.49,17.9228571429,2.0,301.9928571429,279.02142857142996,305.95,298.15,7.2,3
166,sj,1993,27.0,0.0689,0.09593333,0.1463429,0.1590429,37.28,299.567142857,299.628571429,296.03,301.6,297.5,72.8,81.1485714286,37.28,17.4071428571,1.88571428571,301.39285714289997,279.99285714286,305.95,297.54999999999995,21.0,1
167,sj,1993,28.0,0.0375,0.09203333,0.1833571,0.2203714,73.94,299.584285714,299.707142857,296.055714286,301.9,297.7,67.7,81.2157142857,73.94,17.46,2.5,301.03571428569995,279.67857142856997,305.34999999999997,295.34999999999997,92.2,1
168,sj,1993,29.0,0.1204,0.1826,0.1665857,0.1923714,4.81,299.891428571,299.964285714,295.94,302.0,298.3,29.4,79.15,4.81,17.3171428571,2.47142857143,301.65,280.40714285714,306.45,297.54999999999995,13.0,3
169,sj,1993,30.0,0.08285,0.10608,0.12255,0.1236,78.03,299.237142857,299.264285714,296.592857143,301.3,298.0,109.0,85.5514285714,78.03,18.0342857143,1.75714285714,301.09285714289996,279.15,305.34999999999997,295.34999999999997,71.4,1
170,sj,1993,31.0,0.092225,0.1488,0.2467667,0.2581143,12.38,300.062857143,300.264285714,296.857142857,302.0,298.3,12.6,82.8828571429,12.38,18.3271428571,2.35714285714,302.1785714286,279.73571428571,305.95,297.54999999999995,0.8,3
171,sj,1993,32.0,0.1016,0.1401,0.2187,0.1692571,7.25,300.121428571,300.35,296.561428571,302.0,298.7,21.8,81.0128571429,7.25,17.9885714286,2.32857142857,302.1785714286,279.40714285714,305.95,298.15,18.1,3
172,sj,1993,33.0,0.0969,0.04966667,0.1970714,0.1632857,106.83,299.67,299.771428571,296.512857143,302.3,297.8,62.7,83.0757142857,106.83,17.9528571429,2.22857142857,302.56428571429996,279.57857142857,307.04999999999995,297.54999999999995,12.7,1
173,sj,1993,34.0,0.10885,0.24925,0.2105714,0.2159143,1.36,299.918571429,299.985714286,296.49,302.1,297.9,26.9,81.7271428571,1.36,17.9171428571,2.31428571429,302.1214285714,280.76428571429,306.45,297.54999999999995,17.1,3
174,sj,1993,35.0,0.0979,0.1581,0.1638571,0.1509143,30.85,299.975714286,300.035714286,296.107142857,302.0,298.5,34.4,79.6285714286,30.85,17.5271428571,2.18571428571,301.80714285709996,280.47857142857,305.95,297.54999999999995,28.8,2
175,sj,1993,36.0,0.1121,0.0688,0.0596,0.05133333,43.26,299.761428571,299.857142857,296.128571429,302.6,298.2,42.1,80.6842857143,43.26,17.5614285714,2.17142857143,301.57857142859996,281.03571428570996,305.95,296.45,43.4,2
176,sj,1993,37.0,0.1199,0.0971,0.2044429,0.1865857,14.42,299.672857143,299.785714286,296.291428571,301.9,298.3,50.0,81.7942857143,14.42,17.7042857143,1.94285714286,301.75,280.52142857142996,305.95,297.04999999999995,23.1,3
177,sj,1993,38.0,0.0054,0.063525,0.1392833,0.1168857,71.36,300.067142857,300.142857143,296.461428571,302.4,298.2,57.9,80.9014285714,71.36,17.9528571429,2.68571428571,301.30714285709996,280.07857142857,305.95,296.45,8.7,1
178,sj,1993,39.0,0.034,0.0517,0.0726,0.09423333,72.86,299.885714286,299.942857143,296.651428571,302.1,298.4,76.0,82.61,72.86,18.12,2.17142857143,301.4357142857,280.13571428571,305.95,297.04999999999995,26.7,1
179,sj,1993,40.0,0.1213,0.0705,0.1886286,0.1652714,27.62,299.591428571,299.607142857,296.632857143,301.1,298.2,55.36,83.8414285714,27.62,18.1042857143,1.67142857143,301.1642857143,280.65,306.45,296.45,16.8,2
180,sj,1993,41.0,0.1317,0.0645,0.20515,0.1731857,8.01,299.957142857,300.042857143,296.425714286,301.8,298.7,35.8,81.1028571429,8.01,17.86,1.94285714286,301.54999999999995,280.13571428571,305.34999999999997,297.54999999999995,27.0,3
181,sj,1993,42.0,0.0129,0.08940000000000001,0.1347,0.1496857,0.0,300.181428571,300.242857143,296.168571429,302.4,298.0,17.0,78.8071428571,0.0,17.5928571429,2.25714285714,301.34999999999997,280.84999999999997,306.45,297.04999999999995,6.4,3
182,sj,1993,43.0,0.117,0.1143,0.2702,0.1092667,70.07,299.788571429,299.721428571,296.114285714,301.5,298.1,57.6,80.3985714286,70.07,17.5557142857,1.95714285714,301.2214285714,280.29285714286,305.95,297.04999999999995,25.4,1
183,sj,1993,44.0,-0.02095000000000001,0.1406667,0.1776167,0.1569,0.0,299.885714286,299.921428571,296.007142857,301.9,298.5,16.1,79.5042857143,0.0,17.4414285714,2.3,301.04999999999995,280.39285714285995,305.95,296.45,4.1,3
184,sj,1993,45.0,-0.1589,0.0493,0.08248333,0.1696,0.0,299.228571429,299.35,295.298571429,300.9,297.8,25.6,79.0371428571,0.0,16.6628571429,2.27142857143,300.79285714289995,280.87857142856996,305.95,296.45,6.7,3
185,sj,1993,46.0,0.17315,0.013825,0.17535,0.1117429,12.5,298.845714286,299.05,295.188571429,301.0,297.5,70.71,80.3771428571,12.5,16.58,1.84285714286,300.32142857139996,279.92142857143,304.84999999999997,295.95,48.8,2
186,sj,1993,47.0,0.1071,0.1818,0.2600571,0.2705857,91.81,298.571428571,298.678571429,295.255714286,301.1,296.8,118.1,82.1542857143,91.81,16.6614285714,1.87142857143,300.03571428569995,279.75,304.84999999999997,295.34999999999997,46.4,2
187,sj,1993,48.0,0.3572667,0.1278225242290522,0.20313015218956043,0.08941429,6.09,298.627142857,298.721428571,294.965714286,300.5,297.2,25.7,80.4657142857,6.09,16.4014285714,2.01428571429,299.9357142857,281.49285714286,306.45,294.25,5.5,2
188,sj,1993,49.0,0.03353334999999996,0.1278225242290522,0.20313015218956043,0.08283333,5.29,298.218571429,298.192857143,294.52,300.5,296.6,43.4,80.3028571429,5.29,15.9328571429,2.35714285714,299.6785714286,280.23571428571,303.75,294.25,20.8,2
189,sj,1993,50.0,-0.2902,0.1278225242290522,0.20313015218956043,0.08,14.82,298.565714286,298.585714286,294.16,300.8,296.2,28.6,76.8542857143,14.82,15.5714285714,2.45714285714,299.37857142859997,281.00714285713997,304.25,294.25,7.7,2
190,sj,1993,51.0,-0.0237,0.1278225242290522,0.20313015218956043,0.07024286,42.62,298.218571429,298.335714286,294.234285714,301.2,296.1,33.6,78.8285714286,42.62,15.65,2.55714285714,299.1928571429,279.97857142857,304.84999999999997,294.84999999999997,37.6,2
191,sj,1994,52.0,-0.0723,0.1278225242290522,0.20313015218956043,0.12437857999999999,5.25,298.527142857,298.778571429,294.401428571,301.0,296.0,3.4,78.0185714286,5.25,15.78,2.44285714286,300.1214285714,281.34999999999997,305.95,294.84999999999997,0.3,2
192,sj,1994,1.0,-0.1209,0.0193,0.09498571,0.1785143,12.6,298.191428571,298.285714286,293.585714286,300.1,296.3,19.5,75.7428571429,12.6,14.9514285714,2.05714285714,298.65,279.89285714285995,302.54999999999995,294.25,41.0,4
193,sj,1994,2.0,0.1435,0.0974,0.25425,0.21445,0.0,297.59,297.692857143,293.721428571,299.6,296.0,19.4,79.15,0.0,15.0971428571,2.21428571429,298.6071428571,280.42142857143,302.54999999999995,294.25,13.4,4
194,sj,1994,3.0,0.0741,0.1664333,0.151,0.1407143,0.0,297.912857143,297.942857143,293.37,299.7,296.2,16.4,75.9842857143,0.0,14.7757142857,2.11428571429,298.2357142857,280.57857142857,303.15,293.15,26.6,4
195,sj,1994,4.0,0.0912,0.1278225242290522,0.20313015218956043,0.1985143,0.0,297.571428571,297.707142857,293.531428571,299.2,296.3,19.04,78.3814285714,0.0,14.9385714286,2.32857142857,298.4785714286,280.19285714285996,302.54999999999995,293.75,9.7,4
196,sj,1994,5.0,0.2588,0.2112,0.2200571,0.2156,0.0,297.588571429,297.714285714,293.23,299.8,295.8,21.8,76.8257142857,0.0,14.6342857143,2.2,298.9357142857,280.25,303.15,293.75,3.6,4
197,sj,1994,6.0,0.0882,0.117,0.0768,0.069175,0.0,297.515714286,297.571428571,292.852857143,299.2,295.9,11.5,75.31,0.0,14.2885714286,1.74285714286,298.4071428571,280.67857142856997,302.54999999999995,294.25,9.1,4
198,sj,1994,7.0,0.3633,0.24185,0.2473857,0.2834143,0.0,297.774285714,297.942857143,292.577142857,299.4,295.5,7.2,72.8857142857,0.0,14.02,2.28571428571,298.84999999999997,280.30714285714,303.75,294.25,9.7,4
199,sj,1994,8.0,0.2797,0.09243333,0.1377571,0.07407143,0.0,297.455714286,297.564285714,292.672857143,299.3,296.1,11.5,74.7885714286,0.0,14.1571428571,2.35714285714,298.89285714289997,281.72142857142995,303.75,293.75,7.9,4
